DB00237,Q13003
DB00237,Q16099
DB00237,Q16478
DB00238,Q72547
DB00240,P04150
DB00241,P47869
DB00241,P34903
DB00241,P48169
DB00241,P31644
DB00241,Q16445
DB00241,P43681
DB00241,P36544
DB00241,P42262
DB00241,Q13002
DB00242,P23921
DB00242,P31350
DB00242,P09884
DB00242,P00491
DB00244,P37231
DB00244,O15111
DB00244,O14920
DB00245,P35367
DB00246,P14416
DB00246,P21918
DB00246,P35462
DB00246,P21917
DB00246,P28222
DB00246,P28221
DB00246,P28566
DB00246,P28335
DB00246,P50406
DB00246,P34969
DB00246,P35367
DB00246,P35368
DB00246,P18089
DB00246,P18825
DB00246,P08172
DB00246,P20309
DB00246,P08173
DB00246,P08912
DB00246,P47898
DB00247,P41595
DB00247,P28335
DB00247,P34969
DB00247,P28222
DB00247,P30939
DB00247,P28566
DB00248,P14416
DB00248,P41595
DB00248,P35462
DB00248,P18089
DB00248,P28221
DB00248,P21917
DB00248,P18825
DB00248,P21918
DB00248,P28222
DB00248,P28335
DB00248,P34969
DB00248,P35368
DB00248,P25100
DB00248,P07550
DB00252,O75469
DB00252,Q07699
DB00252,Q12809
DB00253,P04150
DB00255,P03372
DB00255,P62508
DB00255,Q92731
DB00255,O75469
DB00255,P10275
DB00256,P0A7V8
DB00257,P10613
DB00257,O15554
DB00257,O75469
DB00257,Q8TDS4
DB00261,Q14432
DB00263,P0AC13
DB00264,P07550
DB00267,Q8XJ01
DB00267,P0AD68
DB00268,P35462
DB00268,P21917
DB00268,P14416
DB00270,P54289
DB00270,Q08289
DB00270,Q9NY47
DB00273,P22748
DB00273,P00915
DB00273,P07451
DB00274,C1KC03
DB00274,P02918
DB00274,P02919
DB00274,P0AD68
DB00274,P08506
DB00275,P30556
DB00276,Q12809
DB00277,P30542
DB00277,P29274
DB00277,P29275
DB00277,Q07343
DB00277,Q14432
DB00277,Q92769
DB00277,P09874
DB00279,P10828
DB00279,P12004
DB00280,P08172
DB00280,P20309
DB00280,Q9NZV8
DB00280,Q9UK17
DB00280,Q12809
DB00280,P19652
DB00281,P00533
DB00281,P19652
DB00282,P14324
DB00282,O95749
DB00282,P42574
DB00283,P35367
DB00287,P43088
DB00288,P04150
DB00288,P04083
DB00289,P48549
DB00289,P41145
DB00292,P18089
DB00294,P06401
DB00295,P35372
DB00295,P41145
DB00295,P41143
DB00297,P34995
DB00300,Q72547
DB00300,P24024
DB00301,Q8XJ01
DB00302,P00747
DB00303,P44469
DB00303,P0AD65
DB00303,P0AD68
DB00303,P24228
DB00303,P02918
DB00303,P02919
DB00303,P08506
DB00304,P06401
DB00304,P03372
DB00307,P19793
DB00307,P28702
DB00307,P48443
DB00308,Q02641
DB00308,Q12809
DB00308,P54289
DB00308,O00180
DB00308,Q9Y257
DB00308,Q9H252
DB00308,Q9NS40
DB00309,Q9H4B7
DB00310,P00915
DB00312,P47869
DB00312,P34903
DB00312,P48169
DB00312,P31644
DB00312,Q16445
DB00312,P43681
DB00312,P36544
DB00312,P42262
DB00312,Q13002
DB00312,O75469
DB00313,Q92769
DB00313,Q07869
DB00313,Q03181
DB00313,P37231
DB00314,P9WJ63
DB00315,P28222
DB00315,P28221
DB00315,P30939
DB00315,P28566
DB00315,P34969
DB00315,P41595
DB00316,Q8NER1
DB00317,P00533
DB00318,P35372
DB00318,P41145
DB00318,P41143
DB00319,Q75Y35
DB00319,P0A3M6
DB00319,Q8DNB6
DB00319,Q7CRA4
DB00320,P28221
DB00320,P28222
DB00320,P41595
DB00321,P41143
DB00321,P41145
DB00321,P04629
DB00321,P25100
DB00321,P35367
DB00321,P25021
DB00321,Q9H3N8
DB00321,Q99720
DB00321,P28335
DB00321,P35368
DB00321,P34969
DB00321,P28221
DB00321,P35372
DB00321,P28222
DB00321,P50406
DB00321,P08909
DB00321,Q12809
DB00324,P04150
DB00325,P16066
DB00327,P35372
DB00327,P41143
DB00327,P41145
DB00328,P37231
DB00328,Q9Y5Y4
DB00328,Q07869
DB00332,P08172
DB00332,P20309
DB00333,P35372
DB00333,P41143
DB00333,P36544
DB00333,P32297
DB00333,P43681
DB00333,P17787
DB00334,P14416
DB00334,P21918
DB00334,P35462
DB00334,P21917
DB00334,P28335
DB00334,P50406
DB00334,P35367
DB00334,P35368
DB00334,P08172
DB00334,P20309
DB00334,P08173
DB00335,P07550
DB00337,P62942
DB00338,P35869
DB00341,P35367
DB00346,P35368
DB00346,P25100
DB00346,Q12809
DB00350,P00797
DB00351,P06401
DB00351,P04150
DB00353,P41595
DB00354,P35367
DB00355,P42971
DB00358,P29274
DB00359,Q27738
DB00360,P07101
DB00361,P07437
DB00363,P14416
DB00363,P35462
DB00363,P21917
DB00363,P28222
DB00363,P28221
DB00363,P28566
DB00363,P28335
DB00363,P50406
DB00363,P34969
DB00363,P35367
DB00363,Q9H3N8
DB00363,P35368
DB00363,P18089
DB00363,P18825
DB00363,P08172
DB00363,P20309
DB00363,P08173
DB00363,P08912
DB00363,Q9NYX4
DB00364,P09038
DB00366,P35367
DB00366,Q14994
DB00367,P06401
DB00367,P03372
DB00367,P10275
DB00367,P04150
DB00368,P35368
DB00368,P25100
DB00368,P18089
DB00368,P18825
DB00368,P07550
DB00368,P13945
DB00368,P54219
DB00369,P08546
DB00370,P28335
DB00370,P41145
DB00370,P35367
DB00371,P47869
DB00371,P34903
DB00371,P48169
DB00371,P31644
DB00371,Q16445
DB00373,P07550
DB00374,P43119
DB00374,Q03181
DB00374,Q9H244
DB00376,P08172
DB00376,P20309
DB00376,P08173
DB00376,P08912
DB00378,P06401
DB00379,P35869
DB00380,Q02880
DB00381,Q02641
DB00381,Q8IZS8
DB00381,P00915
DB00381,P17405
DB00381,A0A024R8I1
DB00384,P51172
DB00387,P08172
DB00387,P08173
DB00387,P20309
DB00388,P35368
DB00388,P25100
DB00391,P14416
DB00391,P35462
DB00391,P07451
DB00392,Q8TCU5
DB00392,P08172
DB00393,Q02641
DB00393,Q08289
DB00393,P54284
DB00393,O00305
DB00393,P08235
DB00393,P35869
DB00394,P04150
DB00395,P47870
DB00395,P18507
DB00395,P31644
DB00395,P34903
DB00396,P06401
DB00396,P03372
DB00396,P08235
DB00396,P41145
DB00396,P04150
DB00396,P10275
DB00396,Q92731
DB00397,P07550
DB00398,P15056
DB00398,P04049
DB00398,P35916
DB00398,P35968
DB00398,P36888
DB00398,P09619
DB00398,P11362
DB00398,P07949
DB00398,P17948
DB00399,P14324
DB00399,O95749
DB00401,P54289
DB00401,Q08289
DB00402,P47869
DB00402,P34903
DB00402,P31644
DB00405,P35367
DB00408,P14416
DB00408,P28335
DB00408,P28222
DB00408,P28221
DB00408,P28566
DB00408,P47898
DB00408,P50406
DB00408,P34969
DB00408,P35368
DB00408,P18089
DB00408,P18825
DB00408,P08172
DB00408,P20309
DB00408,P08173
DB00408,P08912
DB00408,P35462
DB00408,P21917
DB00408,P21918
DB00408,P35367
DB00408,P25021
DB00408,Q9H3N8
DB00409,P14416
DB00409,P21917
DB00409,P35462
DB00409,Q99720
DB00411,P08172
DB00411,Q15822
DB00411,P20309
DB00411,P08173
DB00412,P37231
DB00412,Q07869
DB00412,Q03181
DB00412,P19793
DB00412,P28702
DB00412,P48443
DB00413,P35462
DB00413,P14416
DB00413,P21917
DB00415,Q8DNB6
DB00415,Q7CRA4
DB00415,Q75Y35
DB00415,Q8DR59
DB00415,P0A3M6
DB00415,Q02763
DB00417,Q8XJ01
DB00417,Q53707
DB00417,P24228
DB00418,P47869
DB00418,P34903
DB00418,P48169
DB00418,P31644
DB00418,Q16445
DB00418,P43681
DB00418,P36544
DB00418,P42262
DB00418,Q13002
DB00420,P14416
DB00420,P28335
DB00420,P35367
DB00421,P08235
DB00421,P10275
DB00421,P06401
DB00421,P04150
DB00421,O75469
DB00423,P00915
DB00424,P08172
DB00424,P20309
DB00424,P08173
DB00425,P47869
DB00425,P34903
DB00425,P18507
DB00426,P04293
DB00427,P35367
DB00430,P0AD68
DB00430,P02919
DB00430,Q07806
DB00430,Q9X6W0
DB00430,P08506
DB00430,P02918
DB00430,C1KC03
DB00433,P14416
DB00433,P35367
DB00434,P35367
DB00434,P28335
DB00434,P08172
DB00434,P20309
DB00434,P34969
DB00436,P55017
DB00436,P00915
DB00436,P22748
DB00438,P0AD68
DB00438,Q75Y35
DB00438,P02918
DB00438,Q8DR59
DB00438,P02919
DB00438,Q9X6W0
DB00438,Q9X6V3
DB00438,P0AD65
DB00441,P23921
DB00443,P04150
DB00448,P10636
DB00450,P14416
DB00451,P10828
DB00452,P0A7S3
DB00453,P0A7V8
DB00453,P0A7X3
DB00454,P41145
DB00454,Q13224
DB00454,Q12879
DB00454,Q14957
DB00454,O15399
DB00454,P35372
DB00455,P35367
DB00455,Q12809
DB00456,Q8DR59
DB00456,Q7CRA4
DB00456,Q75Y35
DB00456,Q8DNB6
DB00456,P0A3M6
DB00456,Q8XJ01
DB00456,P00811
DB00457,P35368
DB00457,P25100
DB00457,Q12809
DB00457,P18089
DB00458,P35367
DB00458,P25100
DB00458,P08172
DB00458,P20309
DB00458,P08173
DB00458,P08912
DB00458,Q9NZV8
DB00458,Q9UK17
DB00458,P28335
DB00458,P35368
DB00458,P34969
DB00458,P14416
DB00458,Q12809
DB00458,P50406
DB00458,O95259
DB00458,P19652
DB00459,P19793
DB00459,P10276
DB00459,P10826
DB00459,P13631
DB00459,P28702
DB00459,P48443
DB00462,P08172
DB00462,P20309
DB00467,P43700
DB00467,P43702
DB00468,O15554
DB00470,P21554
DB00470,P34972
DB00471,Q9Y271
DB00472,P28335
DB00472,Q15822
DB00472,P32297
DB00472,P30926
DB00472,Q12809
DB00477,P14416
DB00477,P35368
DB00477,P35367
DB00477,Q12809
DB00477,P35462
DB00477,P21917
DB00477,P21918
DB00477,P28335
DB00477,P20309
DB00477,P17405
DB00477,P0DP23
DB00477,P50406
DB00477,P34969
DB00477,Q9H3N8
DB00479,P0A7S3
DB00480,Q96SW2
DB00481,P03372
DB00481,Q92731
DB00482,P07451
DB00483,P08172
DB00483,Q15822
DB00483,P08912
DB00484,P18089
DB00484,P18825
DB00485,Q7CRA4
DB00485,Q8DNB6
DB00485,Q75Y35
DB00485,Q8DR59
DB00485,P0A3M6
DB00486,P34972
DB00486,P21554
DB00487,P43702
DB00487,P43700
DB00487,Q06AK7
DB00489,Q12809
DB00489,P07550
DB00490,P14416
DB00490,P35462
DB00490,P21917
DB00492,P12821
DB00493,Q7CRA4
DB00493,Q8DNB6
DB00493,P42971
DB00493,Q8DR59
DB00493,P0A3M6
DB00495,Q72547
DB00496,P20309
DB00496,P08172
DB00496,P08173
DB00496,P08912
DB00497,P35372
DB00497,P41145
DB00497,P41143
DB00499,P10275
DB00499,P35869
DB00499,O75469
DB00501,P25021
DB00502,P14416
DB00502,Q13224
DB00502,P35462
DB00502,P28335
DB00502,Q99720
DB00502,P35367
DB00502,P20309
DB00502,P18089
DB00502,P18825
DB00502,P50406
DB00502,P34969
DB00503,Q72874
DB00503,O75469
DB00504,P35372
DB00508,P14416
DB00508,P41595
DB00508,P08172
DB00513,P00747
DB00513,P00750
DB00514,Q99720
DB00514,Q5T1J1
DB00514,Q15822
DB00514,Q8TCU5
DB00514,P32297
DB00514,P43681
DB00514,P30926
DB00514,P17787
DB00514,P36544
DB00514,P35372
DB00514,P41143
DB00514,P41145
DB00517,P08172
DB00517,P20309
DB00518,Q71U36
DB00519,P12821
DB00521,P07550
DB00523,P10276
DB00523,P19793
DB00523,P10826
DB00523,P28702
DB00523,P13631
DB00523,P48443
DB00523,Q6V0L0
DB00524,P55017
DB00527,P0DP23
DB00529,P08546
DB00529,P04293
DB00530,P00533
DB00530,O75469
DB00531,O75469
DB00537,P43702
DB00537,P43700
DB00537,Q12809
DB00537,P0AES4
DB00539,P03372
DB00540,P35367
DB00540,P25100
DB00540,P28335
DB00540,P35368
DB00540,P14416
DB00540,P08909
DB00541,P07437
DB00541,P68366
DB00542,P12821
DB00543,P14416
DB00543,P28335
DB00543,P50406
DB00543,P34969
DB00543,P35462
DB00543,P21917
DB00543,P35367
DB00543,P41595
DB00543,P28222
DB00543,Q9H3N8
DB00547,P04150
DB00549,Q9Y271
DB00555,P30542
DB00555,P29274
DB00555,P14416
DB00555,P35367
DB00555,P41145
DB00555,P42261
DB00557,P35367
DB00557,Q12809
DB00559,P25101
DB00559,P24530
DB00560,P0A7X3
DB00560,P0A7S3
DB00560,P0AG59
DB00560,P0A7U3
DB00561,O14649
DB00561,Q9NPC2
DB00562,P55017
DB00562,P00915
DB00562,P22748
DB00562,Q16790
DB00562,O43570
DB00564,P43681
DB00564,O75469
DB00565,Q15822
DB00567,Q75Y35
DB00567,Q8DNB6
DB00567,Q7CRA4
DB00567,P0A3M6
DB00567,Q8DR59
DB00568,P35367
DB00568,P14416
DB00570,Q71U36
DB00570,P07437
DB00570,P05412
DB00571,P07550
DB00571,P13945
DB00571,P28222
DB00572,P08172
DB00572,P20309
DB00572,P08173
DB00572,P08912
DB00572,P43681
DB00572,P17787
DB00573,Q07869
DB00573,P37231
DB00575,P18089
DB00575,P18825
DB00575,P35368
DB00575,P25100
DB00576,P0AC13
DB00577,P04293
DB00582,P10613
DB00583,P23786
DB00583,P50416
DB00584,P12821
DB00585,P25021
DB00588,P04150
DB00588,P06401
DB00588,P08235
DB00589,P14416
DB00589,P35462
DB00589,P21917
DB00589,P21918
DB00589,P28221
DB00589,P41595
DB00589,P28335
DB00589,P28222
DB00589,P18089
DB00589,P18825
DB00589,P34969
DB00590,P25100
DB00590,Q12809
DB00590,P35368
DB00591,P04150
DB00591,P04083
DB00591,P12429
DB00592,P28472
DB00594,P51172
DB00595,P0A7X3
DB00595,P0A7V8
DB00596,P04150
DB00598,P07550
DB00599,P47869
DB00599,P34903
DB00599,P48169
DB00599,P31644
DB00599,Q16445
DB00599,P43681
DB00599,P36544
DB00599,P42262
DB00599,Q13002
DB00599,P20309
DB00602,O75311
DB00602,P28472
DB00603,P06401
DB00603,P03372
DB00604,Q13639
DB00604,Q12809
DB00605,P27361
DB00605,Q03181
DB00605,Q9Y5Y4
DB00606,P00915
DB00606,Q6FHJ7
DB00607,Q7CRA4
DB00607,P0A3M6
DB00607,Q8DNB6
DB00607,Q75Y35
DB00607,Q8DR59
DB00608,P01375
DB00608,Q9NR96
DB00608,Q9BYF1
DB00609,P9WGR1
DB00609,P9WIE5
DB00611,P41145
DB00611,P41143
DB00611,P35372
DB00612,P07550
DB00615,P0A8V2
DB00615,P07900
DB00618,P30518
DB00619,P11274
DB00619,P04629
DB00619,P07333
DB00619,P09619
DB00620,P04150
DB00621,P10275
DB00622,Q08289
DB00622,P54289
DB00622,P35368
DB00622,P25100
DB00622,P08172
DB00622,P20309
DB00622,P08173
DB00622,P08912
DB00622,P0DP23
DB00623,P14416
DB00623,P0DP23
DB00623,P10275
DB00623,P28335
DB00624,P10275
DB00624,P03372
DB00624,P08235
DB00625,Q72547
DB00627,Q8TDS4
DB00629,P18089
DB00630,P14324
DB00630,P23469
DB00630,P38606
DB00631,P09884
DB00631,P23921
DB00635,P04150
DB00636,Q07869
DB00637,P35367
DB00637,Q12809
DB00637,O95259
DB00637,P10636
DB00640,P29274
DB00640,P29275
DB00640,P0DMS8
DB00640,P30542
DB00641,P20701
DB00641,Q92769
DB00647,P35372
DB00647,P41143
DB00647,P41145
DB00648,P03372
DB00648,P06401
DB00648,P10275
DB00649,Q72547
DB00651,Q07343
DB00651,Q08493
DB00651,Q08499
DB00651,P30542
DB00651,P29274
DB00652,P35372
DB00652,P41145
DB00652,Q99720
DB00654,P43088
DB00655,P03372
DB00655,Q92731
DB00655,P10275
DB00656,P28335
DB00656,P35367
DB00656,P08909
DB00657,Q15822
DB00657,P36544
DB00657,P43681
DB00657,P17787
DB00661,Q12809
DB00661,P35368
DB00661,P25100
DB00663,P04150
DB00664,Q27738
DB00665,P10275
DB00666,P30968
DB00666,Q96P88
DB00668,P35368
DB00668,P07550
DB00668,P18089
DB00668,P25100
DB00668,P01375
DB00669,P28221
DB00669,P28222
DB00669,P30939
DB00671,P44469
DB00673,P25103
DB00674,P36544
DB00675,P03372
DB00675,Q92731
DB00675,P10275
DB00675,Q12809
DB00675,O75469
DB00675,P62508
DB00678,P30556
DB00679,P14416
DB00679,P35368
DB00679,Q12809
DB00682,O75469
DB00684,P0A7S3
DB00685,P43700
DB00685,P43702
DB00686,P09038
DB00686,P05230
DB00687,P08235
DB00687,P04150
DB00688,P20839
DB00689,P02919
DB00691,P12821
DB00692,P35368
DB00692,P25100
DB00694,Q02880
DB00695,Q9HC97
DB00696,P28221
DB00696,P28222
DB00696,P14416
DB00696,P35368
DB00696,P25100
DB00696,P30939
DB00696,P28335
DB00696,P41595
DB00696,P18825
DB00697,Q9Y2I1
DB00700,P08235
DB00701,Q72874
DB00703,P00915
DB00703,P22748
DB00703,P43166
DB00703,P07451
DB00704,P41143
DB00704,P35372
DB00704,P41145
DB00704,Q5T1J1
DB00705,Q72547
DB00706,P25100
DB00706,P35368
DB00708,P35372
DB00708,P41143
DB00708,P41145
DB00709,Q72547
DB00710,P14324
DB00710,O95749
DB00713,Q75Y35
DB00713,Q8DNB6
DB00713,Q8DR59
DB00713,P0A3M6
DB00713,Q7CRA4
DB00713,Q8XJ01
DB00714,P21917
DB00714,P14416
DB00714,P35462
DB00714,P21918
DB00714,P18825
DB00714,P18089
DB00714,P41595
DB00714,P28335
DB00714,P28221
DB00714,P28222
DB00715,P14416
DB00715,P35367
DB00715,P41595
DB00717,P06401
DB00717,P10275
DB00717,P04150
DB00718,P24024
DB00719,P35367
DB00720,P12235
DB00720,P05141
DB00720,P12236
DB00721,Q8TCU5
DB00721,Q15822
DB00721,Q9Y6K1
DB00722,P12821
DB00722,P00797
DB00723,P35368
DB00723,P25100
DB00726,P35368
DB00726,P14416
DB00726,P18089
DB00726,P35367
DB00726,P28335
DB00726,P28221
DB00726,P08909
DB00727,P16066
DB00728,Q15822
DB00728,P08172
DB00731,P37231
DB00732,Q15822
DB00734,P14416
DB00734,P35368
DB00734,P18089
DB00734,P18825
DB00734,P35367
DB00734,P28335
DB00734,P28221
DB00734,P34969
DB00736,O94760
DB00737,P35367
DB00737,Q14994
DB00738,O14717
DB00741,P04150
DB00741,P04083
DB00745,P35368
DB00747,P08172
DB00747,P20309
DB00747,P08173
DB00747,P08912
DB00747,P43681
DB00747,P17787
DB00748,P35367
DB00749,P19793
DB00751,P35367
DB00751,P25021
DB00751,P34969
DB00753,P42261
DB00753,P0DP23
DB00753,P43681
DB00753,P17787
DB00754,O75469
DB00755,P28702
DB00755,P48443
DB00755,P13631
DB00755,O94788
DB00755,P10276
DB00755,P10826
DB00755,P19793
DB00755,Q6V0L0
DB00755,O60760
DB00758,Q9H244
DB00759,P0AG59
DB00759,P0A7U3
DB00759,Q9UM07
DB00760,P24228
DB00762,Q969P6
DB00764,P04150
DB00764,P06401
DB00765,P07101
DB00769,P04150
DB00770,P43116
DB00770,P34995
DB00770,Q9Y5Y4
DB00773,Q02880
DB00774,P43166
DB00774,Q16790
DB00774,P00915
DB00774,P22748
DB00774,O43570
DB00778,P0A7J6
DB00780,Q16853
DB00780,P80404
DB00780,P24298
DB00780,Q8TD30
DB00783,P03372
DB00783,Q92731
DB00783,O75469
DB00783,P43681
DB00787,P03176
DB00787,P04293
DB00790,P12821
DB00790,Q6FHJ7
DB00792,P35367
DB00794,P47869
DB00794,P34903
DB00794,P48169
DB00794,P31644
DB00794,Q16445
DB00794,P43681
DB00794,P36544
DB00794,P42262
DB00794,Q13002
DB00795,P37231
DB00795,O15111
DB00795,O14920
DB00795,P24752
DB00795,P24557
DB00795,P04054
DB00796,P30556
DB00797,P35367
DB00797,P25021
DB00797,P18825
DB00797,P18089
DB00798,P0A7S3
DB00799,P10276
DB00799,P28702
DB00799,P13631
